id,isgene
ORF3>ENST00000631310.2,0
ORF1>ENSMUST0000019335,0
>EEC56228,1
>AAT63638,1
ORF1>ENST00000451511.5,0
ORF3>ENST00000554725.1,0
ORF1>ENST00000605896.1,0
ORF2>ENST00000589150.5,0
ORF3>ENST00000627776.2,0
>AAT61731,1
ORF1>ENSMUST0000019876,0
ORF2>ENSMUST0000019734,0
ORF3>ENST00000512624.6,0
ORF3>ENSMUST0000019044,0
ORF1>ENST00000560688.1,0
ORF2>ENSMUST0000021126,0
>ENSMUST0000018880,0
ORF2>ENST00000625455.1,0
ORF3>ENST00000420211.1,0
ORF1>ENSMUST0000018295,0
ORF2>ENSMUST0000020378,0
>EEC58589,0
ORF1>ENSMUST0000021764,0
>AAT63651,1
ORF2>ENSMUST0000020965,0
>AAT61538,1
ORF2>ENST00000511698.1,0
ORF1>ENSMUST0000020943,0
>AAT60771,1
ORF3>ENSMUST0000017890,0
ORF1>ENSMUST0000007038,0
ORF3>ENSMUST0000021329,0
>ENSMUST0000014244,0
ORF1>ENSMUST0000014937,0
ORF1>ENSMUST0000015631,0
ORF2>ENST00000522486.1,0
>ENST00000531511.1,0
ORF1>ENSMUST0000015214,0
>ENST00000554221.5,0
>ENSMUST0000018689,0
ORF1>ENSMUST0000020481,0
ORF1>ENST00000523123.5,0
>AAT60983,1
ORF1>ENST00000635616.1,0
>ENST00000385250.1,0
ORF3>ENST00000616514.1,0
ORF1>ENSMUST0000014812,0
ORF1>ENST00000634462.1,0
ORF3>ENSMUST0000018311,0
>ENST00000526616.1,0
>AAT58954,1
>AAT62347,1
ORF3>ENST00000524770.5,0
>ENST00000607032.1,0
ORF3>ENSMUST0000020587,0
>EEC58781,1
>AAT60689,0
>AAT62610,1
ORF3>ENSMUST0000019365,0
>AAT61234,1
>EEC56520,0
ORF2>ENSMUST0000012928,0
ORF1>ENST00000441790.1,0
ORF2>ENSMUST0000021094,0
ORF3>ENST00000419244.2,0
ORF1>ENST00000436359.1,0
ORF3>ENSMUST0000015983,0
ORF3>ENST00000625827.1,0
ORF2>ENST00000610087.1,0
>AAT60844,1
ORF1>ENST00000622268.1,0
ORF2>ENST00000563252.2,0
ORF3>ENST00000627708.1,0
>EEC55726,1
ORF3>ENSMUST0000019466,0
>AAW31028,0
ORF2>ENSMUST0000021492,0
ORF3>ENST00000609407.1,0
ORF2>ENSMUST0000021384,0
ORF3>ENSMUST0000018499,0
ORF1>ENST00000424308.1,0
>ENST00000560865.1,0
ORF1>ENST00000608677.1,0
ORF1>ENSMUST0000020688,0
>EEC58505,1
ORF3>ENST00000541870.1,0
>AAT59411,1
>AAT60757,1
>EEC56305,0
ORF1>ENST00000433219.1,0
ORF2>ENSMUST0000020846,0
ORF1>ENSMUST0000020950,0
ORF2>ENSMUST0000019034,0
ORF1>ENST00000621929.1,0
ORF3>ENST00000519550.1,0
ORF1>ENST00000441895.2,0
ORF2>ENST00000628864.2,0
ORF1>ENSMUST0000013875,0
>ENSMUST0000019223,0
ORF3>ENSMUST0000018778,0
ORF1>ENST00000518605.1,0
ORF2>ENSMUST0000019966,0
>ENST00000610252.1,0
>ENST00000628200.2,0
ORF2>ENST00000423580.2,0
>ENST00000585415.5,0
>AAT62502,0
>AAT62767,1
ORF3>ENST00000424308.1,0
ORF2>ENST00000569913.1,0
>AAT60631,1
ORF1>ENST00000522765.1,0
>ENSMUST0000018578,0
ORF1>ENSMUST0000013047,0
ORF1>ENST00000590968.1,0
ORF2>ENSMUST0000018792,0
>ENST00000600140.2,0
>ENSMUST0000014538,0
>AAT63524,1
ORF2>ENST00000634539.1,0
ORF3>ENST00000625704.2,0
ORF1>ENSMUST0000018677,0
>AAT61799,1
ORF3>ENST00000445873.5,0
>EEC55889,0
>AAT63734,1
ORF1>ENST00000556346.1,0
>EEC55891,0
ORF3>ENST00000444909.1,0
ORF2>ENSMUST0000018962,0
>AAT59558,0
ORF3>ENSMUST0000021309,0
ORF2>ENSMUST0000013951,0
ORF3>ENSMUST0000019022,0
ORF1>ENST00000611285.1,0
ORF2>ENST00000455929.1,0
ORF1>ENST00000626642.2,0
>ENSMUST0000018969,0
ORF2>ENSMUST0000018157,0
ORF2>ENST00000607445.1,0
>EEC57879,0
ORF3>ENSMUST0000020547,0
ORF3>ENST00000609701.1,0
ORF1>ENST00000554485.1,0
ORF3>ENSMUST0000019246,0
ORF1>ENST00000630652.2,0
ORF1>ENSMUST0000018521,0
>EEC57625,1
ORF2>ENST00000425776.1,0
ORF3>ENST00000431981.2,0
>EEC58612,1
>AAT62049,1
ORF2>ENST00000518105.1,0
ORF1>ENST00000618928.4,0
>EEC56900,0
>EEC55870,0
>AAT58903,1
ORF2>ENSMUST0000018807,0
ORF1>ENST00000612250.1,0
>EEC57539,1
ORF1>ENSMUST0000014830,0
ORF2>ENST00000454424.1,0
>EEC58372,0
ORF3>ENST00000625654.2,0
ORF1>ENST00000592565.5,0
ORF1>ENST00000561310.1,0
ORF1>ENST00000636516.1,0
>AAT59693,1
ORF1>ENSMUST0000018895,0
ORF3>ENST00000548050.1,0
>ENST00000437476.1,0
ORF3>ENST00000380888.4,0
ORF1>ENST00000438154.1,0
>AAT61555,1
ORF1>ENST00000558860.1,0
ORF3>ENSMUST0000020760,0
ORF2>ENST00000626549.2,0
ORF1>ENST00000588609.1,0
ORF1>ENST00000562888.1,0
>EEC56898,0
ORF3>ENST00000615941.1,0
ORF3>ENST00000457719.1,0
>AAT59841,1
ORF1>ENST00000533591.1,0
ORF2>ENST00000602325.1,0
ORF1>ENSMUST0000020944,0
ORF3>ENST00000523311.2,0
>EEC58729,0
>ENSMUST0000020947,0
ORF1>ENST00000569460.1,0
ORF2>ENST00000455821.1,0
>AAT60641,1
ORF2>ENST00000505025.1,0
>EEC58674,1
>ENST00000627187.1,0
>AAT62835,0
>ENST00000592671.1,0
ORF3>ENST00000605902.1,0
ORF2>ENSMUST0000021184,0
ORF3>ENSMUST0000019090,0
ORF2>ENST00000602456.1,0
ORF2>ENST00000563289.1,0
ORF3>ENST00000471719.1,0
ORF1>ENST00000430883.5,0
ORF3>ENST00000451839.5,0
ORF1>ENST00000443897.1,0
>AAT63721,1
ORF2>ENSMUST0000018305,0
>ENST00000629324.2,0
ORF3>ENSMUST0000019552,0
ORF1>ENSMUST0000015936,0
ORF3>ENST00000497017.1,0
ORF3>ENST00000433918.5,0
ORF2>ENST00000600590.1,0
>EEC58394,0
>EEC58801,0
>ENST00000526795.1,0
ORF1>ENST00000417335.1,0
ORF3>ENSMUST0000021463,0
>ENSMUST0000018911,0
>AAT62849,1
ORF1>ENSMUST0000020451,0
ORF2>ENST00000518926.1,0
ORF2>ENST00000429618.1,0
ORF3>ENST00000634784.1,0
ORF3>ENST00000429953.6,0
ORF1>ENST00000617896.1,0
ORF1>ENSMUST0000020942,0
ORF1>ENST00000428160.1,0
>AAT62099,1
ORF3>ENSMUST0000021077,0
>EEC55979,1
>EEC58226,0
>ENSMUST0000019154,0
>ENSMUST0000020762,0
ORF2>ENST00000575236.1,0
ORF1>ENSMUST0000019133,0
>ENST00000438505.5,0
ORF3>ENST00000627942.2,0
>EEC58309,1
>AAT63696,1
>EEC55796,0
ORF1>ENST00000612595.1,0
ORF2>ENST00000441238.1,0
ORF2>ENST00000572790.1,0
>AAT61980,1
ORF1>ENST00000447602.5,0
ORF2>ENST00000450290.1,0
ORF1>ENST00000453572.1,0
ORF2>ENST00000503950.1,0
>EEC57142,1
>ENST00000600222.5,0
ORF3>ENSMUST0000018888,0
ORF3>ENST00000536492.1,0
ORF2>ENST00000503152.1,0
>EEC56312,0
ORF3>ENSMUST0000019983,0
ORF3>ENST00000569130.1,0
ORF1>ENST00000576810.1,0
ORF2>ENST00000631230.2,0
>ENST00000453209.1,0
>AAT62602,1
>AAT63868,1
ORF2>ENST00000625374.1,0
ORF1>ENST00000598451.5,0
ORF1>ENST00000539404.1,0
>ENST00000581183.1,0
ORF2>ENSMUST0000020771,0
ORF3>ENSMUST0000020707,0
>EEC56068,1
>ENSMUST0000015374,0
>AAT63808,1
ORF1>ENST00000450618.1,0
>EEC56843,1
ORF2>ENST00000628725.1,0
ORF1>ENST00000622261.1,0
>EEC57050,0
ORF2>ENST00000600673.1,0
ORF2>ENST00000510550.2,0
ORF2>ENST00000430610.1,0
ORF1>ENST00000632785.1,0
ORF1>ENST00000531708.1,0
>ENSMUST0000013685,0
ORF1>ENSMUST0000019138,0
ORF3>ENSMUST0000018722,0
>EEC56035,0
ORF3>ENSMUST0000013538,0
>AAT59222,1
ORF1>ENST00000436077.1,0
ORF3>ENST00000625983.2,0
ORF1>ENST00000319701.2,0
ORF3>ENST00000631132.1,0
ORF2>ENSMUST0000007098,0
>ENSMUST0000020981,0
ORF2>ENSMUST0000019366,0
ORF3>ENSMUST0000019367,0
ORF2>ENSMUST0000021712,0
ORF3>ENST00000632091.1,0
ORF3>ENST00000428426.2,0
ORF1>ENST00000629857.2,0
ORF3>ENSMUST0000015552,0
>AAT61948,1
ORF3>ENSMUST0000013096,0
>AAT59828,1
>EEC57557,1
>ENST00000514368.1,0
ORF2>ENST00000634980.1,0
>EEC56076,0
ORF3>ENST00000567465.1,0
ORF3>ENSMUST0000018196,0
ORF2>ENSMUST0000019061,0
>ENST00000622091.1,0
ORF3>ENST00000613130.1,0
ORF3>ENST00000601033.1,0
>EEC56453,0
ORF3>ENST00000601926.5,0
>EEC58286,1
ORF1>ENST00000434859.1,0
>EEC58059,0
ORF2>ENST00000517796.1,0
ORF2>ENST00000627708.1,0
ORF3>ENSMUST0000018090,0
ORF2>ENSMUST0000018839,0
>ENST00000521663.1,0
>AAT61397,1
ORF1>ENSMUST0000020429,0
>EEC57728,1
ORF1>ENSMUST0000019046,0
>ENST00000592908.1,0
>ENSMUST0000018711,0
ORF3>ENST00000440477.1,0
ORF1>ENST00000612545.1,0
ORF3>ENST00000420171.1,0
ORF3>ENSMUST0000019171,0
ORF1>ENST00000602456.1,0
>EEC56646,1
>AAT60728,1
ORF1>ENSMUST0000018249,0
ORF3>ENSMUST0000020080,0
ORF2>ENSMUST0000018718,0
ORF1>ENST00000625204.1,0
>AAT60985,0
ORF2>ENST00000557518.1,0
>ENST00000623075.1,0
ORF2>ENST00000543403.1,0
ORF3>ENSMUST0000021004,0
>AAT63780,1
ORF1>ENST00000416249.1,0
ORF1>ENST00000541288.5,0
>AAT61552,1
>ENST00000441167.1,0
ORF3>ENST00000420391.1,0
ORF1>ENST00000424322.1,0
ORF1>ENSMUST0000020354,0
ORF3>ENST00000626477.2,0
>EEC56993,0
ORF2>ENSMUST0000015379,0
ORF2>ENST00000635587.1,0
ORF3>ENST00000598129.5,0
>AAT60136,1
>ENST00000615181.4,0
>EEC57818,0
ORF1>ENSMUST0000015254,0
ORF1>ENSMUST0000016158,0
>ENST00000505122.2,0
ORF3>ENSMUST0000018544,0
ORF3>ENST00000558749.1,0
ORF1>ENST00000625571.1,0
>AAT63108,1
ORF2>ENST00000528300.5,0
ORF1>ENST00000629037.1,0
ORF2>ENST00000536786.1,0
>AAT62162,1
ORF2>ENSMUST0000019138,0
ORF3>ENSMUST0000019030,0
>ENST00000418271.1,0
ORF2>ENST00000626628.2,0
>AAT59617,1
>EEC56540,0
ORF3>ENST00000439024.1,0
>AAT60662,1
>AAT60592,1
>ENST00000526605.5,0
>ENST00000553757.1,0
>ENSMUST0000021435,0
ORF3>ENSMUST0000019661,0
ORF1>ENSMUST0000020965,0
ORF3>ENST00000569849.1,0
ORF1>ENSMUST0000021682,0
ORF3>ENST00000612894.1,0
ORF3>ENST00000506330.1,0
>EEC58714,1
ORF2>ENST00000443833.1,0
ORF2>ENST00000603401.1,0
ORF1>ENST00000626076.1,0
>ENST00000441272.2,0
>AAT60355,1
ORF2>ENST00000600234.1,0
ORF1>ENST00000630555.2,0
ORF1>ENST00000635506.1,0
ORF1>ENST00000416119.1,0
>ENST00000636716.1,0
ORF2>ENST00000563079.1,0
ORF3>ENSMUST0000021013,0
ORF3>ENSMUST0000016027,0
ORF3>ENSMUST0000013210,0
>AAT62240,1
>AAT61154,1
>AAT59676,1
>ENST00000626551.2,0
ORF1>ENST00000458296.1,0
>ENST00000593169.1,0
ORF3>ENST00000595500.1,0
ORF1>ENST00000587736.5,0
ORF3>ENST00000589930.1,0
>AAT61847,1
>AAT61240,0
ORF2>ENSMUST0000018865,0
>AAT62494,1
>AAT63195,1
ORF3>ENST00000625940.2,0
ORF1>ENSMUST0000018701,0
>AAT63372,1
ORF2>ENSMUST0000019031,0
ORF3>ENST00000540490.5,0
ORF2>ENST00000618815.1,0
ORF1>ENSMUST0000018705,0
>ENSMUST0000019381,0
ORF3>ENST00000520749.1,0
ORF1>ENST00000558913.5,0
>EEC58662,0
ORF2>ENSMUST0000019052,0
>EEC57253,1
ORF3>ENSMUST0000014633,0
>EEC56760,0
ORF2>ENST00000567613.1,0
>ENSMUST0000019135,0
ORF1>ENST00000565518.1,0
ORF1>ENST00000420948.5,0
>AAT62585,1
ORF1>ENST00000606707.1,0
>AAT61804,1
ORF3>ENSMUST0000018113,0
ORF1>ENST00000630613.2,0
ORF1>ENSMUST0000021096,0
ORF3>ENST00000569618.1,0
ORF1>ENST00000419035.1,0
>AAT62233,1
ORF2>ENST00000602445.1,0
ORF1>ENST00000445346.1,0
ORF3>ENSMUST0000018719,0
ORF3>ENSMUST0000012726,0
>ENSMUST0000020993,0
>AAT61864,1
>ENSMUST0000020307,0
ORF3>ENSMUST0000014148,0
ORF1>ENSMUST0000019947,0
ORF1>ENST00000598368.1,0
ORF3>ENST00000432694.2,0
>AAT59977,1
ORF2>ENST00000536780.6,0
ORF1>ENSMUST0000018671,0
>ENST00000594942.5,0
>EEC58090,0
ORF1>ENST00000522807.5,0
ORF3>ENSMUST0000021609,0
ORF1>ENSMUST0000019389,0
ORF1>ENST00000611384.1,0
>EEC57786,1
>AAT59183,0
ORF1>ENST00000541162.1,0
ORF3>ENST00000486954.1,0
ORF1>ENST00000523905.5,0
ORF3>ENST00000444478.1,0
ORF2>ENSMUST0000015134,0
ORF1>ENST00000452643.5,0
>EEC56062,1
>AAT60397,1
ORF1>ENST00000437751.1,0
ORF2>ENST00000413053.2,0
ORF2>ENST00000623587.1,0
>EEC56581,0
ORF1>ENST00000440116.2,0
ORF2>ENSMUST0000018594,0
ORF2>ENSMUST0000015349,0
ORF1>ENST00000568659.1,0
ORF2>ENST00000512794.1,0
>EEC58384,1
>AAT59964,1
ORF2>ENSMUST0000021065,0
>EEC58641,0
ORF1>EEC58904,0
ORF2>ENSMUST0000019605,0
ORF3>ENSMUST0000019116,0
ORF1>ENSMUST0000019007,0
ORF1>ENSMUST0000019859,0
ORF1>ENST00000423546.1,0
ORF3>ENSMUST0000020896,0
ORF2>ENSMUST0000013136,0
ORF1>ENST00000631301.1,0
ORF1>ENST00000512237.1,0
ORF3>ENSMUST0000021718,0
ORF1>ENST00000501169.2,0
>AAT59393,1
ORF2>ENSMUST0000020707,0
ORF2>ENST00000563962.5,0
ORF2>ENST00000623446.1,0
>AAT60035,1
>ENST00000626998.2,0
ORF3>ENST00000552466.2,0
ORF2>ENSMUST0000021673,0
ORF1>ENSMUST0000017266,0
ORF3>ENSMUST0000012702,0
ORF1>ENSMUST0000018717,0
ORF3>ENSMUST0000019472,0
ORF2>ENST00000511940.1,0
>AAT61504,1
ORF1>ENST00000437466.1,0
ORF3>ENST00000542062.5,0
ORF2>ENST00000554639.5,0
>EEC58293,1
ORF2>ENSMUST0000015115,0
>AAT59048,1
>AAT60408,1
>ENST00000448941.1,0
ORF1>ENSMUST0000019174,0
ORF3>ENST00000574649.1,0
>AAT61694,1
ORF3>ENST00000619602.1,0
ORF3>ENST00000586101.1,0
ORF3>ENST00000626344.2,0
ORF1>ENST00000505371.2,0
>AAT59897,1
ORF1>ENST00000418242.2,0
>ENST00000594690.5,0
ORF3>ENST00000519189.1,0
ORF1>ENST00000550999.5,0
ORF2>ENSMUST0000018701,0
ORF1>ENST00000548705.5,0
ORF2>ENST00000580861.1,0
ORF3>ENST00000427188.1,0
ORF3>ENST00000570515.1,0
ORF1>ENST00000595649.5,0
ORF2>ENST00000621819.1,0
>EEC56368,1
>EEC56637,0
>AAT60396,1
ORF2>ENST00000631132.1,0
>EEC57096,1
>AAT63096,0
ORF2>ENST00000519337.1,0
>EEC56694,1
ORF2>ENST00000451839.5,0
ORF1>ENSMUST0000012626,0
ORF2>ENSMUST0000019063,0
ORF3>ENST00000529219.1,0
>AAT59355,1
ORF1>ENST00000613790.4,0
ORF3>ENST00000630324.2,0
ORF1>ENST00000618460.1,0
ORF2>ENST00000439394.1,0
>AAT63293,1
ORF3>ENSMUST0000014310,0
ORF2>ENST00000420917.1,0
ORF1>ENSMUST0000018303,0
ORF1>ENSMUST0000013970,0
ORF1>ENSMUST0000021333,0
>ENST00000431679.5,0
>AAT61979,1
>EEC57407,0
>AAT61277,1
ORF1>ENST00000615734.1,0
>AAT63924,1
>EEC58396,1
>EEC56232,0
ORF3>ENST00000598451.5,0
ORF1>ENSMUST0000019976,0
>ENST00000617211.1,0
ORF3>ENST00000507726.5,0
>AAT59868,0
>AAT59166,1
ORF2>ENST00000569425.3,0
ORF1>ENST00000614289.1,0
ORF3>ENST00000630807.1,0
ORF2>ENST00000598042.1,0
ORF1>ENSMUST0000018864,0
ORF2>ENSMUST0000018022,0
ORF2>ENST00000508825.1,0
>AAT63517,1
ORF1>ENST00000454034.1,0
ORF3>ENST00000634923.1,0
ORF2>ENST00000611501.1,0
ORF3>ENST00000634941.1,0
ORF1>ENST00000512939.1,0
>EEC57053,0
>EEC58382,1
>ENST00000427319.1,0
>AAT63602,1
ORF3>ENST00000503723.1,0
>EEC56173,1
>AAT60246,0
>ENST00000626690.2,0
ORF3>ENST00000435984.1,0
ORF2>ENST00000560812.5,0
>EEC57570,1
ORF3>ENSMUST0000021606,0
>AAT62091,1
ORF2>ENST00000606894.1,0
ORF3>ENST00000617476.1,0
>ENSMUST0000018548,0
ORF3>ENST00000498032.5,0
ORF3>ENST00000566420.2,0
>AAT60443,1
>AAT60773,1
>ENST00000564051.2,0
ORF1>ENSMUST0000012625,0
ORF1>ENST00000550938.5,0
ORF3>ENST00000415657.1,0
>AAT60973,1
>EEC57692,1
>EEC58525,1
ORF1>ENST00000583579.1,0
ORF3>ENST00000517722.1,0
ORF3>ENST00000586784.1,0
>ENST00000528326.5,0
ORF3>ENST00000428066.5,0
ORF2>ENSMUST0000018902,0
ORF3>ENST00000580828.1,0
ORF3>ENSMUST0000020224,0
ORF2>ENSMUST0000021116,0
ORF2>ENST00000628225.2,0
>EEC57414,1
ORF2>ENSMUST0000021125,0
ORF1>ENST00000633916.1,0
ORF3>ENST00000463167.1,0
ORF2>ENST00000430592.1,0
ORF2>ENST00000621884.1,0
>EEC56271,0
ORF1>ENST00000439955.1,0
>AAT59385,0
>ENST00000581712.1,0
ORF2>ENSMUST0000020550,0
>AAT61541,1
ORF1>ENST00000416381.1,0
>EEC58520,0
>AAT61396,1
ORF3>ENST00000568030.1,0
>EEC58616,0
ORF3>ENST00000585768.5,0
>AAT59298,1
>EEC58901,0
ORF2>ENST00000541871.1,0
ORF1>ENST00000590912.1,0
ORF2>ENST00000625584.1,0
ORF1>ENST00000629718.1,0
ORF2>ENST00000444180.3,0
ORF3>ENSMUST0000020739,0
ORF1>ENSMUST0000020567,0
ORF1>ENSMUST0000018819,0
ORF2>ENST00000600962.5,0
ORF3>ENSMUST0000014721,0
ORF2>ENSMUST0000013067,0
ORF1>ENST00000582727.1,0
>ENST00000423213.3,0
ORF1>ENST00000449986.1,0
ORF3>ENSMUST0000018778,0
>EEC57348,1
ORF2>ENST00000620909.1,0
>EEC57648,0
>AAT59412,1
ORF3>ENST00000560439.1,0
>AAT59521,1
ORF2>ENSMUST0000014697,0
>EEC57229,1
>AAT60654,0
ORF3>ENSMUST0000010947,0
ORF2>ENST00000501702.6,0
ORF1>ENST00000413332.5,0
ORF2>ENST00000450063.1,0
ORF1>ENSMUST0000020936,0
ORF2>ENSMUST0000021079,0
ORF3>ENST00000569328.1,0
ORF3>ENSMUST0000013683,0
>EEC56794,1
ORF3>ENST00000523123.5,0
ORF2>ENST00000519557.1,0
ORF2>ENST00000626410.2,0
>ENSMUST0000019407,0
ORF3>ENST00000564771.1,0
ORF1>ENST00000566729.5,0
>ENST00000615228.1,0
ORF2>ENST00000625751.2,0
>ENST00000385059.1,0
ORF3>ENSMUST0000012491,0
>EEC57228,0
ORF1>ENST00000595313.5,0
ORF2>ENST00000451318.2,0
ORF3>ENSMUST0000019158,0
ORF3>ENSMUST0000019639,0
ORF1>ENST00000619685.4,0
ORF1>ENSMUST0000012538,0
>ENST00000635455.1,0
>ENSMUST0000015107,0
ORF3>ENSMUST0000018898,0
ORF3>ENST00000583756.1,0
ORF3>ENST00000533260.1,0
ORF3>ENSMUST0000021040,0
ORF1>ENST00000524858.1,0
>AAT59831,1
ORF1>ENST00000531268.1,0
ORF3>ENSMUST0000021221,0
>EEC55977,1
ORF1>ENST00000450848.5,0
>AAT60390,1
ORF3>ENST00000559432.5,0
>EEC55898,0
ORF1>ENST00000413429.1,0
>ENST00000362317.1,0
ORF1>ENST00000626293.1,0
>AAT63895,1
>ENSMUST0000017877,0
ORF1>ENST00000634991.1,0
ORF1>ENST00000621879.1,0
ORF3>ENST00000547762.1,0
ORF2>ENST00000510639.1,0
ORF1>ENST00000440200.5,0
ORF1>ENSMUST0000021653,0
ORF2>ENSMUST0000018189,0
>AAT59012,0
ORF2>ENST00000612250.1,0
ORF2>ENST00000434656.1,0
>AAT63161,1
ORF1>ENST00000451946.1,0
ORF2>ENSMUST0000018723,0
>ENST00000452952.1,0
ORF2>ENST00000596312.5,0
ORF3>ENST00000606528.1,0
ORF3>ENSMUST0000018711,0
ORF1>ENST00000555001.1,0
>EEC58652,0
>AAT59003,1
ORF2>ENST00000503652.1,0
ORF3>ENST00000441653.5,0
ORF1>ENST00000414404.1,0
ORF1>ENST00000501499.1,0
ORF1>ENST00000591558.1,0
ORF2>ENST00000623199.1,0
>EEC56589,1
ORF1>ENST00000587536.5,0
ORF1>ENSMUST0000019581,0
ORF2>ENSMUST0000019572,0
>ENSMUST0000019206,0
>AAT63189,1
>ENSMUST0000018675,0
ORF3>ENST00000626244.2,0
ORF3>ENST00000437372.2,0
ORF3>ENST00000521725.1,0
ORF1>ENSMUST0000018137,0
ORF2>ENST00000433664.1,0
ORF1>ENST00000629783.2,0
ORF2>ENSMUST0000006409,0
ORF1>ENST00000446733.1,0
>EEC58494,1
ORF2>ENST00000438290.2,0
ORF2>ENST00000442436.1,0
ORF1>ENST00000514347.1,0
ORF1>ENSMUST0000020938,0
>AAT62617,1
>EEC56724,1
>AAT63564,1
ORF1>ENST00000449711.1,0
>EEC56184,0
ORF1>ENST00000458123.1,0
ORF3>ENST00000495576.1,0
ORF3>ENST00000630034.1,0
ORF1>ENST00000509559.1,0
ORF1>ENSMUST0000019017,0
ORF1>ENST00000417298.1,0
ORF2>ENST00000616998.1,0
>ENST00000630060.2,0
>AAT59677,1
>ENST00000626987.2,0
ORF3>ENST00000513767.3,0
>AAT61511,1
ORF3>ENST00000419745.1,0
ORF2>ENST00000620327.1,0
>ENST00000453521.1,0
ORF1>ENST00000629730.2,0
>ENST00000525832.2,0
ORF1>ENST00000558388.6,0
ORF2>ENST00000512976.5,0
>AAT63426,1
>ENST00000561591.1,0
ORF3>ENST00000441841.1,0
>EEC56749,0
ORF3>ENSMUST0000014096,0
ORF2>ENSMUST0000015207,0
ORF3>ENSMUST0000021493,0
ORF1>ENSMUST0000018671,0
>EEC58313,0
ORF1>ENSMUST0000019603,0
ORF3>ENST00000450029.3,0
ORF3>ENST00000541707.1,0
ORF3>ENSMUST0000021244,0
>ENSMUST0000019061,0
ORF3>ENST00000522158.1,0
>ENSMUST0000018063,0
ORF3>ENST00000533304.1,0
ORF2>ENST00000608254.1,0
ORF3>ENSMUST0000021396,0
ORF2>ENST00000417794.1,0
ORF1>ENST00000618841.1,0
>AAT62377,1
ORF1>ENST00000569328.1,0
ORF3>ENSMUST0000012614,0
ORF3>ENST00000520799.5,0
>AAW31019,1
ORF1>ENST00000553301.1,0
ORF3>ENST00000628864.2,0
ORF3>ENST00000594418.1,0
>ENST00000613818.1,0
ORF1>ENST00000456777.5,0
>AAT59645,1
ORF3>ENST00000575593.1,0
>AAT59186,1
>AAT61179,1
ORF1>ENSMUST0000018958,0
>EEC58237,1
ORF2>ENSMUST0000018544,0
ORF1>ENST00000455821.1,0
>AAT59852,1
ORF1>ENST00000523871.1,0
ORF1>ENSMUST0000020920,0
ORF2>ENSMUST0000015118,0
>ENST00000627506.1,0
ORF3>ENSMUST0000018865,0
ORF2>ENSMUST0000017890,0
ORF2>ENST00000622201.1,0
ORF3>ENST00000632155.1,0
ORF3>ENST00000542933.5,0
ORF2>ENST00000597199.1,0
ORF1>ENST00000610276.1,0
ORF1>ENST00000554532.2,0
>AAT60561,1
ORF2>ENSMUST0000018843,0
>AAT61907,1
>ENSMUST0000018846,0
>EEC58832,0
>AAT63491,1
>ENST00000570443.2,0
>EEC57067,0
ORF3>ENST00000416228.1,0
ORF1>ENST00000549357.1,0
>EEC58307,0
>ENST00000631761.1,0
>ENST00000620118.4,0
ORF2>ENST00000632608.1,0
>AAT61812,1
ORF2>ENST00000412424.1,0
