id,isgene
>ENSG00000116729|ENST00000533537 ,1
>ENST00000551846.1,1
>ENST00000609579.1,1
>ENSG00000142546|ENST00000599537 ,1
>ENSG00000171530|ENST00000520361 ,1
>ENSG00000167468|ENST00000616066 ,1
>ENSG00000105467|ENST00000601610 ,1
>ENST00000629581.1,1
>ENSG00000101294|ENST00000619859 ,1
>ENSG00000139220|ENST00000541017 ,1
>ENST00000458661.6,1
>ENSG00000172493|ENST00000511442 ,1
>ENSG00000160932|ENST00000521699 ,1
>ENST00000508470.1,1
>ENSG00000167526|ENST00000562879 ,1
>ENSG00000242419|ENST00000617094 ,1
>ENSG00000100949|ENST00000560521 ,1
>ENSG00000078124|ENST00000534206 ,1
>ENSG00000076108|ENST00000546695 ,1
>ENSG00000167186|ENST00000569127 ,1
>ENSG00000134138|ENST00000560617 ,1
>ENSG00000146839|ENST00000618565 ,1
>ENST00000580341.2,1
>ENSG00000185024|ENST00000550692 ,1
>ENSG00000103495|ENST00000563012 ,1
>ENSG00000139625|ENST00000547035 ,1
>ENSG00000109736|ENST00000514800 ,1
>ENSG00000129518|ENST00000555705 ,1
>ENSG00000085788|ENST00000517385 ,1
>ENSG00000170473|ENST00000549939 ,1
>ENST00000316148.4,1
>ENST00000486285.1,1
>ENSG00000262845|ENST00000576064 ,1
>ENSG00000171163|ENST00000528141 ,1
>ENST00000560404.2,1
>ENSG00000076944|ENST00000612033 ,1
>ENST00000425110.1,1
>ENST00000384422.1,1
>ENSG00000064115|ENST00000545344 ,1
>ENSG00000172992|ENST00000614054 ,1
>ENSG00000204531|ENST00000512818 ,1
>ENSG00000275837|ENST00000629690 ,1
>ENSG00000160352|ENST00000613286 ,1
>ENSG00000126216|ENST00000611152 ,1
>ENSG00000139218|ENST00000549162 ,1
>ENST00000384187.1,1
>ENST00000580194.1,1
>ENSG00000187791|ENST00000603640 ,1
>ENSG00000197302|ENST00000534369 ,1
>ENSG00000269699|ENST00000601070 ,1
>ENSG00000159461|ENST00000563664 ,1
>ENSG00000149257|ENST00000530284 ,1
>ENSG00000129691|ENST00000521652 ,1
>ENSG00000172239|ENST00000514514 ,1
>ENST00000415584.6,1
>ENST00000481220.5,1
>ENSG00000164125|ENST00000587787 ,1
>ENSG00000066427|ENST00000556274 ,1
>ENSG00000163291|ENST00000515853 ,1
>ENST00000433739.1,1
>ENST00000314315.7,1
>ENST00000602722.1,1
>ENST00000577360.1,1
>ENSG00000051523|ENST00000567174 ,1
>ENSG00000136643|ENST00000614059 ,1
>ENSG00000165323|ENST00000533797 ,1
>ENST00000609123.1,1
>ENST00000618919.1,1
>ENSG00000130477|ENST00000551649 ,1
>ENST00000511495.1,1
>ENSG00000230514|ENST00000550441 ,1
>ENSG00000145555|ENST00000515803 ,1
>ENSG00000233046|ENST00000549299 ,1
>ENSG00000185737|ENST00000556918 ,1
>ENSG00000223802|ENST00000542296 ,1
>ENSG00000275618|ENST00000632391 ,1
>ENSG00000122490|ENST00000589452 ,1
>ENSG00000103653|ENST00000567123 ,1
>ENST00000628551.2,1
>ENST00000557335.1,1
>ENST00000476186.2,1
>ENSG00000281395|ENST00000626837 ,1
>ENST00000492461.1,1
>ENSG00000097033|ENST00000535010 ,1
>ENSG00000178921|ENST00000585183 ,1
>ENSG00000074657|ENST00000591230 ,1
>ENSG00000279849|ENST00000625088 ,1
>ENSG00000277956|ENST00000632122 ,1
>ENSG00000171492|ENST00000525774 ,1
>ENSG00000232180|ENST00000553121 ,1
>ENST00000587741.1,1
>ENSG00000141699|ENST00000590541 ,1
>ENSG00000124140|ENST00000616933 ,1
>ENSG00000198794|ENST00000564779 ,1
>ENSG00000120784|ENST00000514101 ,1
>ENSG00000127554|ENST00000569451 ,1
>ENSG00000070182|ENST00000553938 ,1
>ENST00000418335.1,1
>ENST00000363177.1,1
>ENSG00000270170|ENST00000602845 ,1
>ENSG00000213020|ENST00000598723 ,1
>ENST00000459006.1,1
>ENSG00000166342|ENST00000583169 ,1
>ENSG00000022556|ENST00000537859 ,1
>ENSG00000089327|ENST00000588699 ,1
>ENST00000418854.1,0
>ENSG00000281273|ENST00000626282 ,1
>ENSG00000275750|ENST00000612504 ,1
>ENSG00000197901|ENST00000540654 ,1
>ENST00000363891.1,1
>ENST00000420253.3,1
>ENSG00000097021|ENST00000545482 ,1
>ENSG00000280568|ENST00000627069 ,1
>ENST00000416930.2,1
>ENSG00000166478|ENST00000526657 ,1
>ENSG00000171466|ENST00000585688 ,1
>ENSG00000282172|ENST00000632585 ,1
>ENSG00000183317|ENST00000525749 ,1
>ENSG00000065361|ENST00000550869 ,1
>ENST00000628165.2,1
>ENSG00000032444|ENST00000600737 ,1
>ENSG00000171777|ENST00000615439 ,1
>ENST00000438777.5,1
>ENSG00000169375|ENST00000568190 ,1
>ENSG00000282739|ENST00000632575 ,1
>ENSG00000184060|ENST00000581285 ,1
>ENSG00000198718|ENST00000555874 ,1
>ENSG00000167747|ENST00000601267 ,1
>ENST00000514422.1,1
>ENST00000492591.3,1
>ENSG00000276175|ENST00000611439 ,1
>ENSG00000089327|ENST00000590686 ,1
>ENSG00000267680|ENST00000589680 ,1
>ENSG00000157184|ENST00000635888 ,1
>ENSG00000141279|ENST00000530173 ,1
>ENSG00000185507|ENST00000533182 ,1
>ENST00000533659.1,1
>ENST00000413531.5,1
>ENSG00000149187|ENST00000543178 ,1
>ENST00000595109.5,1
>ENSG00000055130|ENST00000602748 ,1
>ENST00000627094.1,1
>ENSG00000153391|ENST00000591139 ,1
>ENST00000362766.1,1
>ENSG00000167554|ENST00000616431 ,1
>ENSG00000181038|ENST00000588563 ,1
>ENSG00000143320|ENST00000621784 ,1
>ENSG00000136156|ENST00000607866 ,1
>ENSG00000231268|ENST00000550885 ,1
>ENSG00000110492|ENST00000533952 ,1
>ENSG00000282653|ENST00000631755 ,1
>ENSG00000124092|ENST00000608263 ,1
>ENSG00000274513|ENST00000613437 ,1
>ENST00000472821.5,1
>ENSG00000137411|ENST00000625423 ,1
>ENSG00000148935|ENST00000524701 ,1
>ENSG00000064607|ENST00000594773 ,1
>ENSG00000130734|ENST00000585437 ,1
>ENST00000620547.1,1
>ENSG00000196214|ENST00000600821 ,1
>ENSG00000111669|ENST00000613953 ,1
>ENSG00000120071|ENST00000571698 ,1
>ENSG00000167967|ENST00000562589 ,1
>ENSG00000101199|ENST00000550188 ,1
>ENSG00000205323|ENST00000552080 ,1
>ENSG00000196632|ENST00000620763 ,1
>ENSG00000007168|ENST00000576586 ,1
>ENSG00000215421|ENST00000584235 ,1
>ENSG00000198561|ENST00000532245 ,1
>ENSG00000135362|ENST00000527487 ,1
>ENSG00000104872|ENST00000599366 ,1
>ENST00000442984.1,1
>ENSG00000021300|ENST00000543085 ,1
>ENSG00000161016|ENST00000533397 ,1
>ENST00000617234.1,0
>ENSG00000080503|ENST00000634931 ,1
>ENST00000516935.1,1
>ENSG00000070985|ENST00000528453 ,1
>ENSG00000277258|ENST00000618941 ,1
>ENST00000582233.1,1
>ENSG00000120833|ENST00000549206 ,1
>ENSG00000118160|ENST00000597014 ,1
>ENST00000445151.1,1
>ENSG00000026508|ENST00000526553 ,1
>ENST00000637345.1,1
>ENST00000418028.1,1
>ENST00000447758.1,1
>ENST00000620020.1,1
>ENST00000382166.2,1
>ENSG00000280618|ENST00000630158 ,1
>ENSG00000281917|ENST00000629920 ,1
>ENSG00000145632|ENST00000617412 ,1
>ENST00000559799.5,1
>ENSG00000011422|ENST00000593714 ,1
>ENSG00000076351|ENST00000584426 ,1
>ENST00000434487.1,1
>ENSG00000206053|ENST00000562569 ,1
>ENSG00000135148|ENST00000548092 ,1
>ENSG00000182196|ENST00000542099 ,1
>ENSG00000152582|ENST00000508817 ,1
>ENSG00000167447|ENST00000580798 ,1
>ENSG00000275819|ENST00000611580 ,1
>ENSG00000133731|ENST00000519816 ,1
>ENSG00000105583|ENST00000598732 ,1
>ENSG00000184205|ENST00000578306 ,1
>ENST00000559569.1,1
>ENSG00000159398|ENST00000521228 ,1
>ENSG00000140632|ENST00000588297 ,1
>ENSG00000174444|ENST00000569696 ,1
>ENST00000619135.4,1
>ENSG00000105401|ENST00000589625 ,1
>ENSG00000074603|ENST00000559526 ,1
>ENST00000426775.1,1
>ENSG00000225589|ENST00000547681 ,1
>ENSG00000187537|ENST00000622767 ,1
>ENST00000546678.1,1
>ENSG00000276876|ENST00000621996 ,1
>ENST00000439182.2,0
>ENSG00000155974|ENST00000545666 ,1
>ENSG00000101639|ENST00000508150 ,1
>ENSG00000176809|ENST00000581368 ,1
>ENST00000364997.1,1
>ENSG00000023191|ENST00000531540 ,1
>ENSG00000256269|ENST00000537841 ,1
>ENSG00000117640|ENST00000524618 ,1
>ENSG00000107147|ENST00000631193 ,1
>ENST00000531379.1,1
>ENST00000488720.1,1
>ENSG00000170581|ENST00000555646 ,1
>ENSG00000196547|ENST00000559704 ,1
>ENSG00000277531|ENST00000617053 ,1
>ENSG00000022556|ENST00000588107 ,1
>ENST00000450509.1,1
>ENSG00000113558|ENST00000520417 ,1
>ENST00000427310.5,1
>ENSG00000174938|ENST00000537485 ,1
>ENSG00000085063|ENST00000533403 ,1
>ENST00000412069.1,1
>ENSG00000100836|ENST00000556821 ,1
>ENSG00000189114|ENST00000592910 ,1
>ENSG00000226690|ENST00000636804 ,1
>ENSG00000134905|ENST00000539269 ,1
>ENSG00000277484|ENST00000611369 ,1
>ENSG00000129535|ENST00000560550 ,1
>ENST00000516776.1,1
>ENSG00000100739|ENST00000553356 ,1
>ENST00000538624.1,1
>ENSG00000170234|ENST00000524050 ,1
>ENSG00000116977|ENST00000526634 ,1
>ENSG00000171992|ENST00000522122 ,1
>ENSG00000276452|ENST00000610532 ,1
>ENSG00000101639|ENST00000589993 ,1
>ENSG00000112837|ENST00000606325 ,1
>ENSG00000186952|ENST00000512003 ,1
>ENSG00000150990|ENST00000544745 ,1
>ENSG00000037749|ENST00000522782 ,1
>ENST00000511775.1,1
>ENSG00000120327|ENST00000624896 ,1
>ENSG00000235336|ENST00000550821 ,1
>ENSG00000274073|ENST00000615534 ,1
>ENST00000362310.3,1
>ENST00000457436.1,1
>ENSG00000104979|ENST00000588858 ,1
>ENSG00000136631|ENST00000535106 ,1
>ENST00000384649.1,1
>ENSG00000124813|ENST00000625924 ,1
>ENSG00000170632|ENST00000541300 ,1
>ENSG00000099330|ENST00000599286 ,1
>ENSG00000125730|ENST00000601008 ,0
>ENSG00000275482|ENST00000632037 ,1
>ENSG00000126214|ENST00000553325 ,1
>ENSG00000135446|ENST00000552862 ,1
>ENSG00000130176|ENST00000586577 ,1
>ENST00000418525.1,1
>ENSG00000273607|ENST00000631145 ,1
>ENSG00000169398|ENST00000523539 ,1
>ENSG00000282607|ENST00000631981 ,1
>ENSG00000168958|ENST00000524634 ,1
>ENSG00000151612|ENST00000511659 ,1
>ENST00000617955.4,1
>ENSG00000166333|ENST00000526114 ,1
>ENSG00000165821|ENST00000537235 ,1
>ENSG00000278403|ENST00000612166 ,1
>ENSG00000165917|ENST00000524487 ,1
>ENST00000550530.1,1
>ENSG00000275086|ENST00000617348 ,1
>ENSG00000140386|ENST00000564177 ,0
>ENST00000450540.2,1
>ENSG00000133858|ENST00000548100 ,1
>ENSG00000070047|ENST00000534320 ,1
>ENST00000489872.3,1
>ENSG00000099821|ENST00000588649 ,1
>ENSG00000187323|ENST00000578949 ,1
>ENSG00000105355|ENST00000592528 ,1
>ENSG00000278259|ENST00000622055 ,1
>ENSG00000105137|ENST00000600252 ,1
